"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",5,14,16,1,16,16,29,13
"2","G0001","G0001_02","inactive",27,50,39,29,36,32,63,62
"3","G0001","G0001_03","inactive",13,34,30,5,22,17,36,13
"4","G0001","G0001_04","inactive",8,15,17,9,9,12,29,13
"5","G0001","G0001_05","inactive",1,6,11,0,6,5,12,5
"6","G0001","G0001_06","inactive",10,5,17,0,10,7,7,13
"7","G0001","G0001_07","inactive",9,7,4,1,9,9,3,4
"8","G0001","G0001_08","inactive",3,5,2,0,7,5,1,3
"9","G0001","G0001_09","inactive",7,17,8,5,11,16,8,8
"10","G0001","G0001_10","inactive",3,18,7,2,3,4,5,13
"11","G0002","G0002_01","decreasing",15,32,40,10,14,18,27,29
"12","G0002","G0002_02","decreasing",4,12,7,2,2,4,14,6
"13","G0002","G0002_03","decreasing",43,69,46,16,28,35,58,25
"14","G0002","G0002_04","decreasing",15,10,15,6,18,5,7,12
"15","G0002","G0002_05","decreasing",6,14,11,0,8,11,10,6
"16","G0002","G0002_06","decreasing",6,10,17,0,1,4,13,1
"17","G0002","G0002_07","decreasing",7,9,6,1,11,2,9,15
"18","G0002","G0002_08","decreasing",7,5,15,8,10,3,16,6
"19","G0002","G0002_09","decreasing",9,6,8,1,12,4,7,3
"20","G0002","G0002_10","decreasing",4,2,18,0,2,1,11,3
"21","G0003","G0003_01","negcontrol",18,30,39,11,26,22,43,31
"22","G0003","G0003_02","negcontrol",2,9,4,3,3,5,6,11
"23","G0003","G0003_03","negcontrol",30,27,41,12,23,21,42,28
"24","G0003","G0003_04","negcontrol",5,9,9,3,6,3,8,3
"25","G0003","G0003_05","negcontrol",7,10,15,4,9,6,22,17
"26","G0003","G0003_06","negcontrol",1,8,20,2,3,3,12,6
"27","G0003","G0003_07","negcontrol",5,2,1,1,2,3,5,1
"28","G0003","G0003_08","negcontrol",2,16,10,1,15,23,8,12
"29","G0003","G0003_09","negcontrol",15,16,22,4,23,11,32,11
"30","G0003","G0003_10","negcontrol",10,13,19,1,9,7,14,2
"31","G0004","G0004_01","increasing",14,28,23,3,14,20,30,15
"32","G0004","G0004_02","increasing",8,22,17,4,13,11,31,17
"33","G0004","G0004_03","increasing",11,9,16,4,12,7,20,11
"34","G0004","G0004_04","increasing",3,1,1,1,3,0,2,4
