"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",250,226,201,206,270,187,193,222
"2","G0001","G0001_02","inactive",49,51,54,40,47,53,56,36
"3","G0001","G0001_03","inactive",18,30,13,9,23,38,26,12
"4","G0001","G0001_04","inactive",45,59,43,49,64,62,66,47
"5","G0001","G0001_05","inactive",32,66,52,40,27,46,52,29
"6","G0001","G0001_06","inactive",48,56,52,73,55,45,60,74
"7","G0001","G0001_07","inactive",40,5,15,4,37,4,24,2
"8","G0001","G0001_08","inactive",24,22,10,22,12,18,11,13
"9","G0001","G0001_09","inactive",123,112,90,113,116,117,93,118
"10","G0001","G0001_10","inactive",147,144,132,122,131,111,138,123
"11","G0002","G0002_01","inactive",20,27,64,47,27,21,61,46
"12","G0002","G0002_02","inactive",20,24,27,25,24,29,21,23
"13","G0002","G0002_03","inactive",72,82,83,58,83,64,76,48
"14","G0002","G0002_04","inactive",21,11,10,13,16,7,17,10
"15","G0002","G0002_05","inactive",150,184,147,138,193,195,173,134
"16","G0002","G0002_06","inactive",34,54,27,26,27,45,24,14
"17","G0002","G0002_07","inactive",22,24,45,14,19,15,35,10
"18","G0002","G0002_08","inactive",22,38,12,9,27,24,16,11
"19","G0002","G0002_09","inactive",126,147,169,99,158,143,143,146
"20","G0002","G0002_10","inactive",35,21,27,35,32,32,22,34
"21","G0003","G0003_01","negcontrol",34,31,6,26,27,31,7,26
"22","G0003","G0003_02","negcontrol",88,91,55,78,122,87,60,73
"23","G0003","G0003_03","negcontrol",107,134,105,96,111,127,118,125
"24","G0003","G0003_04","negcontrol",34,56,36,65,38,52,41,65
"25","G0003","G0003_05","negcontrol",21,38,19,28,16,20,23,34
"26","G0003","G0003_06","negcontrol",11,11,14,17,10,7,25,13
"27","G0003","G0003_07","negcontrol",18,23,19,27,21,37,21,27
"28","G0003","G0003_08","negcontrol",85,119,88,109,105,123,90,121
"29","G0003","G0003_09","negcontrol",40,72,56,81,39,57,59,68
"30","G0003","G0003_10","negcontrol",14,16,5,13,12,19,15,14
"31","G0004","G0004_01","inactive",78,100,40,80,86,103,37,64
"32","G0004","G0004_02","inactive",28,36,33,29,24,42,29,15
"33","G0004","G0004_03","inactive",371,315,278,245,348,351,269,236
"34","G0004","G0004_04","inactive",58,35,22,21,52,43,28,26
"35","G0004","G0004_05","inactive",122,124,156,66,123,127,174,50
"36","G0004","G0004_06","inactive",168,134,142,121,156,133,143,126
"37","G0004","G0004_07","inactive",79,120,95,88,90,126,111,89
"38","G0004","G0004_08","inactive",54,112,96,67,57,106,95,63
"39","G0004","G0004_09","inactive",99,96,77,91,101,91,83,91
"40","G0004","G0004_10","inactive",24,35,24,6,22,30,30,16
"41","G0005","G0005_01","inactive",84,106,113,76,57,107,114,94
"42","G0005","G0005_02","inactive",92,47,67,78,88,59,75,56
"43","G0005","G0005_03","inactive",25,78,55,26,26,55,55,26
"44","G0005","G0005_04","inactive",98,42,59,57,79,47,81,39
"45","G0005","G0005_05","inactive",112,114,64,61,101,128,52,64
"46","G0005","G0005_06","inactive",15,16,19,9,14,10,30,5
"47","G0005","G0005_07","inactive",239,186,184,210,244,226,193,178
"48","G0005","G0005_08","inactive",69,90,57,56,48,87,60,53
"49","G0005","G0005_09","inactive",25,19,46,19,36,20,45,26
"50","G0005","G0005_10","inactive",95,142,91,159,87,154,122,119
"51","G0006","G0006_01","inactive",56,64,45,66,38,59,50,52
"52","G0006","G0006_02","inactive",48,25,69,32,44,36,68,37
"53","G0006","G0006_03","inactive",65,108,60,49,74,80,78,74
"54","G0006","G0006_04","inactive",54,55,75,80,51,42,77,71
"55","G0006","G0006_05","inactive",37,42,38,33,39,49,38,27
"56","G0006","G0006_06","inactive",50,33,35,79,49,39,27,84
"57","G0006","G0006_07","inactive",104,103,81,85,116,89,113,66
"58","G0006","G0006_08","inactive",26,47,49,23,21,26,36,18
"59","G0006","G0006_09","inactive",152,125,129,96,146,133,117,92
"60","G0006","G0006_10","inactive",15,17,19,22,19,23,22,10
"61","G0007","G0007_01","decreasing",19,37,40,24,18,42,37,22
"62","G0007","G0007_02","decreasing",77,48,46,49,74,33,42,48
"63","G0007","G0007_03","decreasing",109,114,105,113,74,76,74,76
"64","G0007","G0007_04","decreasing",18,24,3,6,11,14,6,3
"65","G0007","G0007_05","decreasing",56,64,74,45,34,64,70,45
