"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","decreasing",105,68,90,76,23,15,34,30
"2","G0001","G0001_02","decreasing",103,90,110,96,28,31,37,23
"3","G0001","G0001_03","decreasing",30,27,23,50,23,30,22,60
"4","G0001","G0001_04","decreasing",92,93,137,79,21,44,34,25
"5","G0001","G0001_05","decreasing",67,37,68,31,28,10,24,11
"6","G0001","G0001_06","decreasing",93,121,155,83,27,40,54,37
"7","G0001","G0001_07","decreasing",62,65,102,77,21,23,29,37
"8","G0001","G0001_08","decreasing",103,47,85,33,38,27,25,5
"9","G0001","G0001_09","decreasing",57,61,29,41,16,19,11,16
"10","G0001","G0001_10","decreasing",11,13,19,32,5,8,2,15
"11","G0002","G0002_01","negcontrol",24,31,18,25,24,28,29,26
"12","G0002","G0002_02","negcontrol",30,28,21,20,26,31,20,19
"13","G0002","G0002_03","negcontrol",21,16,7,15,13,16,12,27
"14","G0002","G0002_04","negcontrol",52,11,67,31,39,26,44,29
"15","G0002","G0002_05","negcontrol",29,16,12,6,27,19,10,3
"16","G0002","G0002_06","negcontrol",25,27,24,14,35,25,16,14
"17","G0002","G0002_07","negcontrol",16,26,30,17,14,21,26,26
"18","G0002","G0002_08","negcontrol",40,23,26,14,47,27,37,25
"19","G0002","G0002_09","negcontrol",42,30,37,26,27,33,46,39
"20","G0002","G0002_10","negcontrol",47,31,59,45,66,29,64,53
"21","G0003","G0003_01","inactive",30,13,36,18,41,20,40,20
"22","G0003","G0003_02","inactive",49,55,35,21,68,52,49,15
"23","G0003","G0003_03","inactive",12,9,4,8,9,11,8,17
"24","G0003","G0003_04","inactive",39,54,49,43,45,63,70,50
"25","G0003","G0003_05","inactive",23,14,18,14,23,10,17,10
"26","G0003","G0003_06","inactive",29,31,55,63,34,55,75,85
"27","G0003","G0003_07","inactive",75,95,65,85,86,82,92,73
"28","G0003","G0003_08","inactive",55,37,60,33,64,43,62,28
"29","G0003","G0003_09","inactive",40,11,39,18,32,20,23,21
"30","G0003","G0003_10","inactive",22,6,5,10,31,9,12,13
"31","G0004","G0004_01","inactive",18,13,22,27,25,20,19,42
"32","G0004","G0004_02","inactive",88,55,68,59,105,76,84,49
"33","G0004","G0004_03","inactive",150,109,182,137,152,141,161,167
"34","G0004","G0004_04","inactive",39,19,48,31,37,28,65,47
"35","G0004","G0004_05","inactive",46,27,69,47,50,41,70,56
"36","G0004","G0004_06","inactive",43,25,24,28,51,33,20,30
"37","G0004","G0004_07","inactive",98,67,97,98,118,78,105,113
"38","G0004","G0004_08","inactive",56,15,48,74,62,18,43,66
"39","G0004","G0004_09","inactive",29,44,54,48,43,43,67,70
"40","G0004","G0004_10","inactive",89,90,142,125,123,129,177,120
"41","G0005","G0005_01","increasing",8,6,9,27,37,30,57,75
"42","G0005","G0005_02","increasing",14,16,15,6,51,11,31,39
"43","G0005","G0005_03","increasing",9,11,22,9,37,37,40,50
"44","G0005","G0005_04","increasing",17,15,15,23,83,58,57,50
"45","G0005","G0005_05","increasing",19,8,30,10,67,23,94,72
"46","G0005","G0005_06","increasing",7,0,11,9,46,11,32,29
"47","G0005","G0005_07","increasing",5,4,6,9,12,29,26,34
"48","G0005","G0005_08","increasing",11,7,26,22,38,31,54,112
"49","G0005","G0005_09","increasing",22,13,11,21,29,38,39,77
"50","G0005","G0005_10","increasing",10,13,9,20,56,51,41,98
"51","G0006","G0006_01","inactive",14,33,29,24,20,21,29,44
"52","G0006","G0006_02","inactive",49,50,38,64,66,51,51,56
"53","G0006","G0006_03","inactive",16,8,23,11,17,15,17,16
"54","G0006","G0006_04","inactive",21,9,12,2,18,5,8,10
"55","G0006","G0006_05","inactive",12,16,23,33,17,26,23,39
"56","G0006","G0006_06","inactive",38,24,16,40,36,35,32,44
"57","G0006","G0006_07","inactive",40,16,46,24,43,25,56,31
"58","G0006","G0006_08","inactive",2,9,11,2,0,1,13,4
"59","G0006","G0006_09","inactive",22,24,40,17,23,18,33,21
"60","G0006","G0006_10","inactive",319,232,345,235,337,260,349,290
"61","G0007","G0007_01","increasing",26,61,27,28,130,139,158,174
"62","G0007","G0007_02","increasing",70,64,75,49,280,210,262,205
"63","G0007","G0007_03","increasing",37,7,19,6,20,9,17,14
"64","G0007","G0007_04","increasing",60,57,53,53,38,57,61,72
"65","G0007","G0007_05","increasing",25,20,8,25,70,31,17,58
"66","G0007","G0007_06","increasing",12,11,6,9,42,35,27,35
"67","G0007","G0007_07","increasing",50,16,20,27,60,19,32,32
"68","G0007","G0007_08","increasing",22,19,28,19,72,81,101,47
"69","G0007","G0007_09","increasing",39,36,41,35,122,125,134,120
"70","G0007","G0007_10","increasing",4,15,7,8,27,30,26,29
"71","G0008","G0008_01","negcontrol",37,16,17,9,45,9,15,11
"72","G0008","G0008_02","negcontrol",24,11,5,27,20,21,19,25
"73","G0008","G0008_03","negcontrol",10,7,17,6,18,3,26,16
