"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",263,610,518,763,239,581,446,600
"2","G0001","G0001_02","inactive",428,277,387,510,472,328,422,407
"3","G0001","G0001_03","inactive",601,540,964,574,597,578,861,621
"4","G0001","G0001_04","inactive",440,506,588,753,422,537,530,726
"5","G0001","G0001_05","inactive",423,185,597,636,433,213,443,648
"6","G0001","G0001_06","inactive",847,1066,1003,825,874,880,1006,804
"7","G0001","G0001_07","inactive",2069,2390,3023,2066,1841,2306,2796,1991
"8","G0001","G0001_08","inactive",629,440,586,559,611,443,471,628
"9","G0001","G0001_09","inactive",1409,1133,1339,943,1215,1043,1230,1006
"10","G0001","G0001_10","inactive",536,346,489,654,623,371,502,656
"11","G0002","G0002_01","inactive",1257,1901,1494,1549,1135,1830,1380,1664
"12","G0002","G0002_02","inactive",858,716,671,647,737,667,632,687
"13","G0002","G0002_03","inactive",466,425,359,477,498,493,296,409
"14","G0002","G0002_04","inactive",692,404,1010,823,623,403,888,699
"15","G0002","G0002_05","inactive",317,275,237,75,298,242,189,118
"16","G0002","G0002_06","inactive",3834,4020,4555,3049,3505,3805,3787,3096
"17","G0002","G0002_07","inactive",1412,1098,1274,1191,1282,1081,1190,1162
"18","G0002","G0002_08","inactive",514,643,219,306,636,547,173,232
"19","G0002","G0002_09","inactive",466,525,49,383,390,481,40,438
"20","G0002","G0002_10","inactive",1712,1600,1546,1706,1509,1464,1411,1802
"21","G0003","G0003_01","inactive",553,659,587,51,525,501,516,48
"22","G0003","G0003_02","inactive",393,369,344,426,388,387,333,356
"23","G0003","G0003_03","inactive",627,774,528,621,541,736,415,659
"24","G0003","G0003_04","inactive",990,1168,1197,1116,865,1051,1077,1255
"25","G0003","G0003_05","inactive",778,442,713,574,743,638,715,550
"26","G0003","G0003_06","inactive",1266,809,1393,837,1209,716,1301,789
"27","G0003","G0003_07","inactive",729,440,949,571,620,512,826,553
"28","G0003","G0003_08","inactive",1794,2073,1678,2443,1524,2111,1669,2531
"29","G0003","G0003_09","inactive",1214,1502,1068,911,1218,1390,1098,886
"30","G0003","G0003_10","inactive",341,734,692,851,208,697,529,1021
"31","G0004","G0004_01","inactive",589,580,322,492,629,575,280,471
"32","G0004","G0004_02","inactive",570,492,751,654,720,532,727,666
"33","G0004","G0004_03","inactive",1523,1712,1203,1174,1335,1723,1055,1224
"34","G0004","G0004_04","inactive",338,270,415,207,313,270,377,207
"35","G0004","G0004_05","inactive",437,565,495,390,436,534,353,507
"36","G0004","G0004_06","inactive",1257,1468,1051,1101,1072,1333,1123,1208
"37","G0004","G0004_07","inactive",757,263,448,529,708,323,361,503
"38","G0004","G0004_08","inactive",752,961,1385,868,872,808,1083,913
"39","G0004","G0004_09","inactive",352,250,327,748,351,342,352,695
"40","G0004","G0004_10","inactive",459,507,307,685,582,538,417,705
"41","G0005","G0005_01","inactive",2133,1578,2388,1660,1951,1342,2000,1726
"42","G0005","G0005_02","inactive",358,479,497,633,318,497,466,904
"43","G0005","G0005_03","inactive",589,366,704,728,572,448,667,707
"44","G0005","G0005_04","inactive",306,217,446,410,374,189,426,343
"45","G0005","G0005_05","inactive",349,531,453,367,432,565,473,348
"46","G0005","G0005_06","inactive",1173,774,1011,1406,1178,684,811,1395
"47","G0005","G0005_07","inactive",338,296,801,426,291,206,788,449
"48","G0005","G0005_08","inactive",1430,1047,1146,1540,1485,1111,1074,1254
"49","G0005","G0005_09","inactive",413,780,479,501,461,602,484,441
"50","G0005","G0005_10","inactive",591,375,251,513,557,399,283,404
"51","G0006","G0006_01","inactive",1486,1070,1004,1185,1325,1102,821,1261
"52","G0006","G0006_02","inactive",758,1559,1100,1349,764,1495,1094,1322
"53","G0006","G0006_03","inactive",994,735,1052,854,869,651,927,978
"54","G0006","G0006_04","inactive",878,1447,1051,1085,802,1462,1052,1111
"55","G0006","G0006_05","inactive",1029,781,1172,770,887,825,1123,780
"56","G0006","G0006_06","inactive",546,520,691,1037,599,538,598,1035
"57","G0006","G0006_07","inactive",405,433,259,328,326,460,254,366
"58","G0006","G0006_08","inactive",663,380,807,651,559,409,806,696
