"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","decreasing",21,2,14,7,22,1,10,10
"2","G0001","G0001_02","decreasing",15,15,30,18,12,12,32,15
"3","G0001","G0001_03","decreasing",23,39,40,20,21,48,21,11
"4","G0001","G0001_04","decreasing",31,7,13,6,11,4,9,1
"5","G0001","G0001_05","decreasing",213,287,257,207,156,252,229,125
"6","G0001","G0001_06","decreasing",23,35,17,15,19,28,27,18
"7","G0001","G0001_07","decreasing",23,21,13,27,10,9,10,16
"8","G0001","G0001_08","decreasing",30,46,49,30,17,33,22,20
"9","G0001","G0001_09","decreasing",23,23,32,15,11,10,19,11
"10","G0001","G0001_10","decreasing",46,18,31,35,40,29,35,29
"11","G0002","G0002_01","inactive",60,42,43,104,39,55,63,92
"12","G0002","G0002_02","inactive",58,63,39,53,53,56,43,39
"13","G0002","G0002_03","inactive",61,44,43,93,46,88,68,115
"14","G0002","G0002_04","inactive",50,71,45,38,43,87,57,77
"15","G0002","G0002_05","inactive",60,45,41,60,56,82,61,48
"16","G0002","G0002_06","inactive",42,23,20,42,25,48,26,42
"17","G0002","G0002_07","inactive",57,49,46,51,54,68,72,37
"18","G0002","G0002_08","inactive",130,129,151,120,143,155,177,110
"19","G0002","G0002_09","inactive",4,11,6,9,2,19,10,2
"20","G0002","G0002_10","inactive",27,44,41,36,22,62,30,47
"21","G0003","G0003_01","inactive",21,35,45,23,14,41,39,20
"22","G0003","G0003_02","inactive",29,33,19,7,30,64,15,13
"23","G0003","G0003_03","inactive",26,16,16,14,15,29,17,22
"24","G0003","G0003_04","inactive",26,25,28,12,26,45,36,16
"25","G0003","G0003_05","inactive",26,19,54,54,39,23,52,61
"26","G0003","G0003_06","inactive",182,178,138,153,136,224,185,144
"27","G0003","G0003_07","inactive",69,81,78,84,70,135,81,74
"28","G0003","G0003_08","inactive",99,93,37,66,87,160,58,104
"29","G0003","G0003_09","inactive",43,51,35,69,38,95,47,88
"30","G0003","G0003_10","inactive",15,7,10,7,8,15,4,8
"31","G0004","G0004_01","inactive",33,28,36,56,45,36,33,38
"32","G0004","G0004_02","inactive",97,106,101,83,83,180,121,80
"33","G0004","G0004_03","inactive",33,48,38,28,34,76,56,33
"34","G0004","G0004_04","inactive",26,35,13,34,14,41,33,42
"35","G0004","G0004_05","inactive",7,12,13,10,8,13,19,11
"36","G0004","G0004_06","inactive",101,72,106,70,66,106,112,77
"37","G0004","G0004_07","inactive",51,45,65,57,63,81,88,64
"38","G0004","G0004_08","inactive",52,49,51,37,40,77,58,60
"39","G0004","G0004_09","inactive",58,43,77,56,49,79,92,81
"40","G0004","G0004_10","inactive",9,14,10,17,9,40,12,33
"41","G0005","G0005_01","inactive",31,32,39,31,26,65,48,26
"42","G0005","G0005_02","inactive",47,44,47,39,30,58,45,37
"43","G0005","G0005_03","inactive",28,38,29,25,19,55,33,40
"44","G0005","G0005_04","inactive",16,22,19,11,13,20,26,6
"45","G0005","G0005_05","inactive",64,51,35,42,45,56,30,39
"46","G0005","G0005_06","inactive",101,83,94,130,99,110,127,94
"47","G0005","G0005_07","inactive",36,42,49,32,33,69,50,54
"48","G0005","G0005_08","inactive",145,121,104,132,143,173,99,156
"49","G0005","G0005_09","inactive",97,134,79,60,82,175,121,80
"50","G0005","G0005_10","inactive",32,24,30,31,20,33,37,49
"51","G0006","G0006_01","inactive",49,43,61,53,52,81,54,102
"52","G0006","G0006_02","inactive",38,39,45,66,39,52,52,77
"53","G0006","G0006_03","inactive",90,80,69,96,57,111,125,101
"54","G0006","G0006_04","inactive",15,18,39,21,16,19,59,29
"55","G0006","G0006_05","inactive",22,9,38,18,27,44,42,24
"56","G0006","G0006_06","inactive",50,60,69,87,37,86,80,81
"57","G0006","G0006_07","inactive",22,46,40,53,18,81,41,64
"58","G0006","G0006_08","inactive",14,24,10,21,9,34,27,22
"59","G0006","G0006_09","inactive",47,54,62,47,26,99,51,52
"60","G0006","G0006_10","inactive",34,34,60,45,33,41,60,52
"61","G0007","G0007_01","inactive",24,10,45,31,27,16,60,35
"62","G0007","G0007_02","inactive",62,50,39,79,54,79,38,69
"63","G0007","G0007_03","inactive",26,19,17,15,21,18,28,16
"64","G0007","G0007_04","inactive",63,46,50,39,36,42,46,61
"65","G0007","G0007_05","inactive",10,17,14,35,14,24,6,17
"66","G0007","G0007_06","inactive",57,49,52,43,53,64,52,55
"67","G0007","G0007_07","inactive",50,45,29,69,36,47,58,65
"68","G0007","G0007_08","inactive",30,23,26,31,30,40,30,21
"69","G0007","G0007_09","inactive",67,34,97,80,41,63,96,88
"70","G0007","G0007_10","inactive",23,14,47,18,12,31,38,25
"71","G0008","G0008_01","inactive",73,48,54,44,38,62,47,40
"72","G0008","G0008_02","inactive",17,27,3,13,15,13,8,30
"73","G0008","G0008_03","inactive",24,26,48,37,29,26,50,26
"74","G0008","G0008_04","inactive",10,14,15,21,11,32,24,18
"75","G0008","G0008_05","inactive",32,65,30,32,34,82,61,34
"76","G0008","G0008_06","inactive",14,25,30,8,10,20,28,7
