"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",380,366,791,162,486,347,763,224
"2","G0001","G0001_02","inactive",1221,1119,1061,765,1297,1297,779,760
"3","G0001","G0001_03","inactive",2280,2130,2709,2963,2377,2133,2599,3062
"4","G0001","G0001_04","inactive",654,936,507,599,839,927,494,761
"5","G0001","G0001_05","inactive",2824,3169,3317,2448,3117,3213,2938,2466
"6","G0001","G0001_06","inactive",3996,4513,4543,4583,4251,4632,4734,4509
"7","G0001","G0001_07","inactive",453,854,722,545,496,862,705,544
"8","G0001","G0001_08","inactive",1109,1007,1053,1159,1233,967,1136,1143
"9","G0001","G0001_09","inactive",497,53,503,185,638,48,468,210
"10","G0001","G0001_10","inactive",274,356,404,562,356,407,512,514
"11","G0002","G0002_01","inactive",802,712,774,554,1020,754,765,540
"12","G0002","G0002_02","inactive",392,540,597,723,470,530,766,716
"13","G0002","G0002_03","inactive",1921,1460,1757,1741,2322,1566,1707,1834
"14","G0002","G0002_04","inactive",1282,949,919,1344,1517,870,806,1308
"15","G0002","G0002_05","inactive",284,274,269,344,357,412,150,320
"16","G0002","G0002_06","inactive",508,517,383,590,623,558,446,516
"17","G0002","G0002_07","inactive",186,141,140,395,148,149,130,375
"18","G0002","G0002_08","inactive",865,697,619,670,967,675,535,575
"19","G0002","G0002_09","inactive",677,797,943,1013,970,952,912,886
"20","G0002","G0002_10","inactive",1401,907,809,1225,1421,940,1042,1123
"21","G0003","G0003_01","inactive",2531,2071,1726,2895,2897,2066,1754,2578
"22","G0003","G0003_02","inactive",437,207,423,471,438,296,402,487
"23","G0003","G0003_03","inactive",445,357,435,502,449,399,531,391
"24","G0003","G0003_04","inactive",2380,1919,2687,2553,2686,2089,2682,2434
"25","G0003","G0003_05","inactive",264,162,171,151,280,103,158,112
"26","G0003","G0003_06","inactive",1678,1469,1292,1478,1940,1638,1264,1455
"27","G0003","G0003_07","inactive",1056,769,1619,1376,1317,902,1472,1247
"28","G0003","G0003_08","inactive",873,830,588,997,997,789,523,917
"29","G0003","G0003_09","inactive",904,666,1311,843,1153,773,1163,828
"30","G0003","G0003_10","inactive",1610,1851,1721,1535,1938,1840,1596,1567
"31","G0004","G0004_01","decreasing",895,522,1177,787,682,322,860,412
"32","G0004","G0004_02","decreasing",780,466,843,773,603,388,606,605
"33","G0004","G0004_03","decreasing",468,595,390,527,415,449,268,357
"34","G0004","G0004_04","decreasing",995,1133,1084,715,1093,1023,1124,565
"35","G0004","G0004_05","decreasing",2897,3032,2915,3126,2395,2276,2221,2419
"36","G0004","G0004_06","decreasing",1180,552,1376,1184,1341,513,1208,1033
"37","G0004","G0004_07","decreasing",1225,1082,1402,1505,1039,722,1018,1171
"38","G0004","G0004_08","decreasing",363,608,202,64,328,391,106,40
"39","G0004","G0004_09","decreasing",1439,1554,1697,1682,1063,1151,1111,1263
"40","G0004","G0004_10","decreasing",2287,1715,1878,1709,2592,1905,1916,1713
"41","G0005","G0005_01","inactive",0,188,283,30,0,158,206,80
"42","G0005","G0005_02","inactive",667,604,187,509,806,447,246,533
"43","G0005","G0005_03","inactive",258,81,606,193,338,122,556,196
"44","G0005","G0005_04","inactive",288,283,512,347,327,253,505,442
"45","G0005","G0005_05","inactive",793,585,773,831,863,578,768,861
"46","G0005","G0005_06","inactive",737,1063,358,816,732,948,422,750
"47","G0005","G0005_07","inactive",721,1103,839,965,969,974,895,1043
"48","G0005","G0005_08","inactive",527,399,391,746,462,371,478,838
"49","G0005","G0005_09","inactive",3115,2890,2883,3241,3503,3141,2665,3199
"50","G0005","G0005_10","inactive",697,742,694,763,771,716,671,706
"51","G0006","G0006_01","negcontrol",812,1171,1487,1088,1017,1030,1358,1024
"52","G0006","G0006_02","negcontrol",2132,2494,2865,2321,2436,2599,2589,2101
"53","G0006","G0006_03","negcontrol",97,177,407,28,121,186,395,36
"54","G0006","G0006_04","negcontrol",286,356,656,274,343,327,772,315
"55","G0006","G0006_05","negcontrol",496,371,442,435,597,470,402,481
"56","G0006","G0006_06","negcontrol",1185,842,1070,1180,1650,873,1271,1192
"57","G0006","G0006_07","negcontrol",424,471,323,596,498,448,372,547
"58","G0006","G0006_08","negcontrol",550,510,1192,848,779,659,1209,832
"59","G0006","G0006_09","negcontrol",817,400,496,691,798,412,459,657
"60","G0006","G0006_10","negcontrol",628,506,620,985,730,383,584,940
"61","G0007","G0007_01","inactive",242,304,672,222,306,321,701,186
"62","G0007","G0007_02","inactive",1134,1769,1333,2169,1298,1815,1236,1918
"63","G0007","G0007_03","inactive",719,591,764,560,864,680,805,628
"64","G0007","G0007_04","inactive",982,659,951,835,1092,666,842,849
"65","G0007","G0007_05","inactive",1072,652,1313,1129,1160,759,1206,1220
"66","G0007","G0007_06","inactive",823,1083,706,768,1119,1211,639,796
"67","G0007","G0007_07","inactive",732,631,946,715,776,663,868,681
"68","G0007","G0007_08","inactive",1434,933,834,1032,1624,928,837,1104
"69","G0007","G0007_09","inactive",897,945,1187,989,1068,854,896,937
"70","G0007","G0007_10","inactive",258,197,157,174,261,227,150,235
"71","G0008","G0008_01","inactive",709,656,1249,823,852,732,1267,907
"72","G0008","G0008_02","inactive",421,258,726,792,432,281,787,920
"73","G0008","G0008_03","inactive",920,915,840,949,1006,832,740,850
"74","G0008","G0008_04","inactive",663,671,472,327,725,666,445,298
"75","G0008","G0008_05","inactive",380,546,772,494,518,593,795,500
"76","G0008","G0008_06","inactive",116,374,384,206,122,412,372,160
"77","G0008","G0008_07","inactive",1244,879,952,866,1345,897,853,755
"78","G0008","G0008_08","inactive",962,679,1311,711,1046,656,1091,595
"79","G0008","G0008_09","inactive",829,1517,704,1316,812,1639,590,1207
"80","G0008","G0008_10","inactive",335,555,210,602,339,553,220,521
"81","G0009","G0009_01","inactive",867,1115,1334,962,1035,1078,1156,994
"82","G0009","G0009_02","inactive",1271,1449,1239,1520,1325,1589,1391,1509
"83","G0009","G0009_03","inactive",597,318,444,278,673,412,383,276
"84","G0009","G0009_04","inactive",975,1158,1183,951,1222,1153,1366,808
"85","G0009","G0009_05","inactive",340,453,239,550,520,473,305,468
