"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",41,21,34,4,23,21,29,4
"2","G0001","G0001_02","inactive",45,74,36,23,21,90,49,26
"3","G0001","G0001_03","inactive",23,31,25,18,25,32,29,14
"4","G0001","G0001_04","inactive",35,29,11,4,22,13,13,9
"5","G0001","G0001_05","inactive",82,48,21,76,49,49,20,75
"6","G0001","G0001_06","inactive",95,50,79,66,52,60,89,70
"7","G0001","G0001_07","inactive",55,50,64,40,40,44,63,45
"8","G0001","G0001_08","inactive",101,98,68,77,72,114,89,85
"9","G0001","G0001_09","inactive",122,171,52,62,112,143,59,67
"10","G0001","G0001_10","inactive",32,43,27,28,18,37,28,32
"11","G0002","G0002_01","inactive",61,98,57,53,54,99,65,46
"12","G0002","G0002_02","inactive",53,16,28,25,26,21,20,23
"13","G0002","G0002_03","inactive",97,69,35,64,54,53,44,65
"14","G0002","G0002_04","inactive",203,192,155,128,142,173,134,138
"15","G0002","G0002_05","inactive",30,53,30,18,23,40,48,15
"16","G0002","G0002_06","inactive",37,31,30,19,17,21,25,31
"17","G0002","G0002_07","inactive",16,9,15,10,19,13,11,10
"18","G0002","G0002_08","inactive",50,72,51,41,50,66,43,37
"19","G0002","G0002_09","inactive",28,20,5,18,15,18,8,9
"20","G0002","G0002_10","inactive",64,31,53,41,37,23,63,50
"21","G0003","G0003_01","inactive",53,58,64,44,34,61,35,45
"22","G0003","G0003_02","inactive",53,47,56,34,22,58,48,18
"23","G0003","G0003_03","inactive",81,68,49,43,64,59,71,28
"24","G0003","G0003_04","inactive",28,39,40,18,19,36,32,11
"25","G0003","G0003_05","inactive",7,6,6,5,1,3,5,10
"26","G0003","G0003_06","inactive",114,161,98,110,62,141,87,108
"27","G0003","G0003_07","inactive",70,61,40,42,50,43,49,42
"28","G0003","G0003_08","inactive",31,5,20,10,18,11,21,7
"29","G0003","G0003_09","inactive",100,97,53,55,91,103,53,69
"30","G0003","G0003_10","inactive",44,38,34,42,24,35,26,40
"31","G0004","G0004_01","inactive",34,28,39,10,34,36,44,19
"32","G0004","G0004_02","inactive",26,26,22,25,11,10,28,16
