"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",0,5,1,10,5,3,0,6
"2","G0001","G0001_02","inactive",3,5,2,2,3,1,0,1
"3","G0001","G0001_03","inactive",4,3,1,8,6,2,4,0
"4","G0001","G0001_04","inactive",3,2,9,4,10,3,2,3
"5","G0001","G0001_05","inactive",3,2,2,3,7,1,2,3
"6","G0001","G0001_06","inactive",13,8,1,4,14,4,9,0
"7","G0001","G0001_07","inactive",8,9,6,9,15,15,2,7
"8","G0001","G0001_08","inactive",15,8,5,15,18,14,7,8
"9","G0001","G0001_09","inactive",9,5,3,4,8,2,6,1
"10","G0001","G0001_10","inactive",2,2,0,8,3,2,2,3
"11","G0002","G0002_01","increasing",2,0,0,1,17,16,20,24
"12","G0002","G0002_02","increasing",6,13,5,4,15,12,10,5
"13","G0002","G0002_03","increasing",3,0,0,1,39,49,16,4
"14","G0002","G0002_04","increasing",0,1,0,0,0,1,6,4
"15","G0002","G0002_05","increasing",3,1,3,6,52,62,34,26
"16","G0002","G0002_06","increasing",6,20,2,7,12,9,5,10
"17","G0002","G0002_07","increasing",1,0,0,0,13,12,15,13
"18","G0002","G0002_08","increasing",2,6,3,3,7,6,0,7
"19","G0002","G0002_09","increasing",0,0,0,0,6,11,9,9
"20","G0002","G0002_10","increasing",1,1,1,3,52,52,49,23
"21","G0003","G0003_01","inactive",2,8,1,2,3,4,5,1
"22","G0003","G0003_02","inactive",9,10,3,23,8,5,7,6
"23","G0003","G0003_03","inactive",15,8,7,28,20,20,10,7
"24","G0003","G0003_04","inactive",11,8,2,11,5,10,3,6
"25","G0003","G0003_05","inactive",1,3,0,2,0,0,1,2
"26","G0003","G0003_06","inactive",12,5,6,8,21,8,7,7
"27","G0003","G0003_07","inactive",0,4,2,5,3,2,3,1
"28","G0003","G0003_08","inactive",11,6,3,9,10,7,6,4
"29","G0003","G0003_09","inactive",14,4,0,8,7,4,3,3
"30","G0003","G0003_10","inactive",16,4,1,8,4,3,2,4
"31","G0004","G0004_01","inactive",4,7,1,8,5,8,2,4
"32","G0004","G0004_02","inactive",2,2,2,4,3,2,1,0
"33","G0004","G0004_03","inactive",3,3,2,7,0,1,0,2
"34","G0004","G0004_04","inactive",21,12,9,14,8,9,4,8
"35","G0004","G0004_05","inactive",8,6,0,2,6,9,3,1
"36","G0004","G0004_06","inactive",7,5,2,6,2,4,0,5
"37","G0004","G0004_07","inactive",5,3,1,16,3,8,5,4
"38","G0004","G0004_08","inactive",5,0,2,2,7,2,1,5
"39","G0004","G0004_09","inactive",3,1,2,5,5,9,3,3
