"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",32,44,42,69,44,37,38,71
"2","G0001","G0001_02","inactive",35,29,24,45,27,25,20,34
"3","G0001","G0001_03","inactive",141,133,136,182,182,135,112,128
"4","G0001","G0001_04","inactive",57,64,71,70,84,65,53,37
"5","G0001","G0001_05","inactive",24,11,13,23,19,7,11,21
"6","G0001","G0001_06","inactive",73,61,67,61,104,56,84,46
"7","G0001","G0001_07","inactive",53,56,70,88,77,48,67,91
"8","G0001","G0001_08","inactive",12,11,19,12,21,17,7,6
"9","G0001","G0001_09","inactive",22,12,18,21,30,11,6,20
"10","G0001","G0001_10","inactive",79,67,64,82,74,75,58,83
"11","G0002","G0002_01","inactive",60,65,74,84,82,56,74,34
"12","G0002","G0002_02","inactive",20,25,13,18,28,21,9,20
"13","G0002","G0002_03","inactive",31,16,11,35,22,19,23,27
"14","G0002","G0002_04","inactive",82,67,36,87,81,57,43,74
"15","G0002","G0002_05","inactive",9,13,12,8,20,15,14,19
"16","G0002","G0002_06","inactive",111,99,108,97,95,80,68,74
"17","G0002","G0002_07","inactive",43,12,32,38,34,21,23,35
"18","G0002","G0002_08","inactive",48,63,54,83,48,68,41,66
"19","G0002","G0002_09","inactive",34,18,5,29,28,20,29,18
"20","G0002","G0002_10","inactive",87,74,79,125,91,63,64,84
"21","G0003","G0003_01","inactive",61,59,82,108,90,72,69,99
"22","G0003","G0003_02","inactive",23,32,23,32,15,26,30,17
"23","G0003","G0003_03","inactive",63,32,70,59,72,21,80,51
"24","G0003","G0003_04","inactive",28,14,20,23,51,15,3,14
"25","G0003","G0003_05","inactive",82,46,83,106,95,57,75,86
"26","G0003","G0003_06","inactive",18,15,7,43,16,20,12,30
"27","G0003","G0003_07","inactive",36,59,38,49,36,40,27,32
"28","G0003","G0003_08","inactive",74,75,74,82,74,64,58,59
"29","G0003","G0003_09","inactive",36,39,35,53,34,36,27,34
"30","G0003","G0003_10","inactive",29,11,28,32,21,12,25,27
"31","G0004","G0004_01","inactive",68,62,26,50,46,54,34,35
"32","G0004","G0004_02","inactive",31,17,33,24,48,31,22,19
"33","G0004","G0004_03","inactive",35,8,24,21,13,17,8,11
"34","G0004","G0004_04","inactive",100,74,63,100,76,57,69,97
"35","G0004","G0004_05","inactive",66,61,60,103,85,75,61,76
"36","G0004","G0004_06","inactive",23,36,34,24,21,27,21,14
