"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",58,77,62,67,58,54,77,81
"2","G0001","G0001_02","inactive",91,82,93,64,65,46,110,74
"3","G0001","G0001_03","inactive",7,33,13,18,9,24,9,30
"4","G0001","G0001_04","inactive",25,47,47,28,31,33,62,57
"5","G0001","G0001_05","inactive",42,48,63,35,33,31,48,64
"6","G0001","G0001_06","inactive",100,136,123,126,101,120,137,164
"7","G0001","G0001_07","inactive",9,20,17,12,8,11,25,14
"8","G0001","G0001_08","inactive",99,138,72,72,83,105,109,69
"9","G0001","G0001_09","inactive",8,13,15,11,13,15,20,9
"10","G0001","G0001_10","inactive",32,78,33,49,46,53,43,61
"11","G0002","G0002_01","inactive",32,11,30,30,34,16,41,58
"12","G0002","G0002_02","inactive",73,132,113,54,64,112,109,83
"13","G0002","G0002_03","inactive",138,121,96,81,123,80,90,111
"14","G0002","G0002_04","inactive",13,48,29,13,18,32,28,22
"15","G0002","G0002_05","inactive",90,132,102,35,72,96,135,45
"16","G0002","G0002_06","inactive",11,31,46,30,13,17,39,46
"17","G0002","G0002_07","inactive",134,158,105,96,108,135,94,139
"18","G0002","G0002_08","inactive",34,51,94,50,22,51,97,66
"19","G0002","G0002_09","inactive",2,15,20,10,1,22,18,13
"20","G0002","G0002_10","inactive",26,26,12,6,25,20,10,5
"21","G0003","G0003_01","inactive",40,23,78,25,33,29,58,34
"22","G0003","G0003_02","inactive",10,22,9,8,7,17,10,16
"23","G0003","G0003_03","inactive",24,28,28,13,28,33,29,28
"24","G0003","G0003_04","inactive",9,30,27,10,5,17,25,9
"25","G0003","G0003_05","inactive",42,17,30,35,40,14,32,42
"26","G0003","G0003_06","inactive",115,139,119,103,92,109,115,139
"27","G0003","G0003_07","inactive",87,140,143,54,76,104,133,92
"28","G0003","G0003_08","inactive",56,78,85,58,47,65,89,71
"29","G0003","G0003_09","inactive",38,44,56,26,36,44,68,63
"30","G0003","G0003_10","inactive",26,53,67,26,18,31,67,38
"31","G0004","G0004_01","inactive",23,35,16,19,15,11,15,29
"32","G0004","G0004_02","inactive",20,39,33,5,30,36,38,21
"33","G0004","G0004_03","inactive",42,99,84,52,48,58,74,84
"34","G0004","G0004_04","inactive",30,33,11,16,26,15,11,19
"35","G0004","G0004_05","inactive",2,5,4,1,9,2,16,2
"36","G0004","G0004_06","inactive",13,17,14,0,12,10,10,10
"37","G0004","G0004_07","inactive",55,65,58,41,49,63,56,84
"38","G0004","G0004_08","inactive",48,38,37,9,45,34,39,20
