"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",930,604,1611,862,922,737,1573,722
"2","G0001","G0001_02","inactive",516,455,534,490,268,267,715,286
"3","G0001","G0001_03","inactive",2282,2713,2758,3603,2402,2617,3029,3447
"4","G0001","G0001_04","inactive",581,448,635,435,777,401,705,544
"5","G0001","G0001_05","inactive",426,424,761,443,419,439,763,395
"6","G0001","G0001_06","inactive",491,510,380,535,394,519,227,422
"7","G0001","G0001_07","inactive",1193,978,1507,1525,1053,1081,1130,1525
"8","G0001","G0001_08","inactive",1002,676,948,655,870,669,1172,441
"9","G0001","G0001_09","inactive",744,545,686,683,625,512,769,710
"10","G0001","G0001_10","inactive",1292,1003,1083,820,1252,1084,1081,795
"11","G0002","G0002_01","inactive",680,664,312,567,742,611,398,505
"12","G0002","G0002_02","inactive",1744,1315,1996,1391,1767,1197,2151,1374
"13","G0002","G0002_03","inactive",2590,2326,2968,2247,2641,2215,2712,1854
"14","G0002","G0002_04","inactive",1694,1477,1589,2406,1526,1635,1423,2470
"15","G0002","G0002_05","inactive",1619,1353,1220,2128,1711,1148,1194,1859
"16","G0002","G0002_06","inactive",616,279,279,448,410,269,368,435
"17","G0002","G0002_07","inactive",2195,1593,1726,1513,2213,1934,1779,1370
"18","G0002","G0002_08","inactive",683,622,1050,487,830,503,774,439
"19","G0002","G0002_09","inactive",752,696,604,427,703,572,364,424
"20","G0002","G0002_10","inactive",1111,1347,1184,1031,1114,1475,975,1042
"21","G0003","G0003_01","inactive",434,802,608,733,570,905,429,917
"22","G0003","G0003_02","inactive",1517,1454,688,1292,1458,1421,594,1176
"23","G0003","G0003_03","inactive",728,656,201,902,640,682,297,592
"24","G0003","G0003_04","inactive",867,1118,1015,760,1076,1076,1009,830
"25","G0003","G0003_05","inactive",2461,2196,3232,3067,2883,2427,3358,3110
"26","G0003","G0003_06","inactive",165,637,285,616,123,401,312,549
"27","G0003","G0003_07","inactive",461,933,728,785,516,895,720,778
"28","G0003","G0003_08","inactive",980,616,849,805,971,686,560,825
"29","G0003","G0003_09","inactive",1307,973,1381,1056,1263,901,1445,1046
"30","G0003","G0003_10","inactive",2144,3209,2523,2626,2283,3016,2815,2854
"31","G0004","G0004_01","inactive",469,394,730,522,596,295,830,385
"32","G0004","G0004_02","inactive",621,458,535,738,644,566,560,702
"33","G0004","G0004_03","inactive",634,718,367,544,639,808,402,572
"34","G0004","G0004_04","inactive",567,393,207,513,566,307,242,524
"35","G0004","G0004_05","inactive",971,1013,951,1170,967,1120,1041,1102
"36","G0004","G0004_06","inactive",350,214,317,309,583,283,420,360
"37","G0004","G0004_07","inactive",1190,778,970,851,1146,700,976,664
"38","G0004","G0004_08","inactive",1667,833,1586,2025,1849,728,1639,1622
"39","G0004","G0004_09","inactive",598,760,467,430,626,628,462,451
"40","G0004","G0004_10","inactive",578,357,265,404,503,214,284,267
"41","G0005","G0005_01","inactive",781,701,721,709,878,722,553,622
"42","G0005","G0005_02","inactive",45,171,105,382,47,67,172,256
"43","G0005","G0005_03","inactive",1687,2272,1385,1560,1439,2123,1363,1485
"44","G0005","G0005_04","inactive",784,264,236,421,706,355,191,366
"45","G0005","G0005_05","inactive",593,498,845,516,597,343,792,804
"46","G0005","G0005_06","inactive",217,119,306,194,260,206,249,122
"47","G0005","G0005_07","inactive",462,1026,739,557,686,1044,680,614
"48","G0005","G0005_08","inactive",666,463,550,587,719,505,462,478
"49","G0005","G0005_09","inactive",852,345,470,555,878,364,346,648
"50","G0005","G0005_10","inactive",780,704,847,746,814,797,759,582
"51","G0006","G0006_01","increasing",456,315,267,862,923,462,492,1110
"52","G0006","G0006_02","increasing",928,635,819,912,1343,1113,1688,1005
"53","G0006","G0006_03","increasing",959,1589,1009,736,2020,2289,1765,1874
"54","G0006","G0006_04","increasing",190,77,134,221,470,120,297,325
"55","G0006","G0006_05","increasing",520,440,429,257,938,920,583,512
"56","G0006","G0006_06","increasing",1107,1184,1312,927,1695,2112,2144,1956
"57","G0006","G0006_07","increasing",535,840,496,601,643,670,608,486
"58","G0006","G0006_08","increasing",613,488,660,311,705,820,1081,494
"59","G0006","G0006_09","increasing",727,697,834,929,1057,1113,1457,1374
"60","G0006","G0006_10","increasing",374,498,429,239,672,1174,584,472
"61","G0007","G0007_01","inactive",1717,1146,1340,935,1349,1171,1655,864
"62","G0007","G0007_02","inactive",430,615,253,364,381,352,225,295
"63","G0007","G0007_03","inactive",804,1100,852,1109,1059,1312,842,924
"64","G0007","G0007_04","inactive",989,1168,586,720,1045,1125,636,648
"65","G0007","G0007_05","inactive",404,581,527,335,586,456,560,411
"66","G0007","G0007_06","inactive",383,899,691,700,575,837,750,680
"67","G0007","G0007_07","inactive",571,96,710,811,687,62,643,698
"68","G0007","G0007_08","inactive",1056,1611,871,1209,1055,1475,848,1182
"69","G0007","G0007_09","inactive",449,770,463,539,413,544,386,657
"70","G0007","G0007_10","inactive",686,989,506,662,850,906,509,575
"71","G0008","G0008_01","inactive",794,808,907,996,423,957,920,931
"72","G0008","G0008_02","inactive",1299,1149,1250,1101,1157,1196,1241,886
"73","G0008","G0008_03","inactive",1825,1291,1072,1808,1721,1200,999,1534
"74","G0008","G0008_04","inactive",452,748,519,707,527,863,562,727
"75","G0008","G0008_05","inactive",619,649,744,871,695,761,678,808
"76","G0008","G0008_06","inactive",573,244,1058,720,703,344,1051,724
"77","G0008","G0008_07","inactive",905,1115,1110,1647,1183,858,1129,1404
"78","G0008","G0008_08","inactive",640,855,523,919,545,930,415,910
"79","G0008","G0008_09","inactive",497,815,653,992,878,695,711,1122
"80","G0008","G0008_10","inactive",897,1264,1073,676,842,1402,1111,498
"81","G0009","G0009_01","inactive",1217,1268,2166,1473,1439,1100,2013,1686
"82","G0009","G0009_02","inactive",925,913,1015,1367,1001,1036,929,1087
"83","G0009","G0009_03","inactive",304,324,147,130,365,315,112,249
"84","G0009","G0009_04","inactive",780,502,316,406,903,351,317,376
"85","G0009","G0009_05","inactive",309,117,319,209,262,127,217,151
"86","G0009","G0009_06","inactive",735,1256,838,877,741,1092,793,708
"87","G0009","G0009_07","inactive",816,1147,751,1090,887,1051,679,913
"88","G0009","G0009_08","inactive",869,756,642,903,1094,580,689,1060
"89","G0009","G0009_09","inactive",463,276,264,370,498,466,154,451
"90","G0009","G0009_10","inactive",308,388,532,370,397,548,338,509
"91","G0010","G0010_01","inactive",159,164,44,507,165,209,71,297
"92","G0010","G0010_02","inactive",237,416,215,96,198,343,228,52
"93","G0010","G0010_03","inactive",1801,1698,1022,1212,1751,1973,1381,927
"94","G0010","G0010_04","inactive",1794,1504,2331,1991,1531,1434,2317,1519
"95","G0010","G0010_05","inactive",612,408,401,345,532,254,477,502
"96","G0010","G0010_06","inactive",581,537,689,874,579,614,575,904
"97","G0010","G0010_07","inactive",1356,1073,1464,1216,1552,1155,1306,1205
"98","G0010","G0010_08","inactive",1455,1199,1266,1566,1646,1470,1407,1874
"99","G0010","G0010_09","inactive",322,470,356,200,258,408,299,248
"100","G0010","G0010_10","inactive",343,606,420,712,258,699,420,512
"101","G0011","G0011_01","inactive",1700,1823,1769,1929,1623,1574,1475,1966
"102","G0011","G0011_02","inactive",713,611,625,480,782,641,615,488
"103","G0011","G0011_03","inactive",594,895,143,326,593,911,80,342
"104","G0011","G0011_04","inactive",225,512,667,887,296,394,645,456
"105","G0011","G0011_05","inactive",394,459,598,554,422,553,716,561
"106","G0011","G0011_06","inactive",478,438,531,441,373,404,466,260
"107","G0011","G0011_07","inactive",439,804,334,846,422,681,275,601
"108","G0011","G0011_08","inactive",1415,1475,1732,2243,1518,1267,1617,1931
"109","G0011","G0011_09","inactive",631,610,612,575,814,584,617,557
"110","G0011","G0011_10","inactive",189,478,386,335,198,364,410,430
"111","G0012","G0012_01","inactive",668,288,410,459,536,396,442,322
"112","G0012","G0012_02","inactive",796,702,831,601,905,816,726,648
"113","G0012","G0012_03","inactive",721,814,866,516,889,892,913,589
"114","G0012","G0012_04","inactive",1199,1065,1151,1198,1372,852,1137,1356
"115","G0012","G0012_05","inactive",3421,3461,4032,3596,3664,3295,3648,2787
"116","G0012","G0012_06","inactive",727,1143,1891,723,858,1152,1785,737
"117","G0012","G0012_07","inactive",556,728,479,388,454,605,492,312
"118","G0012","G0012_08","inactive",1171,1273,1547,1401,796,1126,1237,1277
"119","G0012","G0012_09","inactive",5711,6481,7783,8340,5973,6179,7295,7395
"120","G0012","G0012_10","inactive",596,499,712,566,545,565,743,758
"121","G0013","G0013_01","decreasing",532,694,982,933,473,550,551,788
"122","G0013","G0013_02","decreasing",944,1024,503,1124,624,700,289,669
"123","G0013","G0013_03","decreasing",1642,1184,2062,1180,1301,902,1124,794
"124","G0013","G0013_04","decreasing",1339,1827,1319,2097,730,1270,776,1312
"125","G0013","G0013_05","decreasing",1869,2721,2143,1852,1406,1546,1144,1103
"126","G0013","G0013_06","decreasing",308,416,458,306,156,254,395,101
"127","G0013","G0013_07","decreasing",1473,1228,1452,2174,1027,832,737,1267
"128","G0013","G0013_08","decreasing",421,345,457,918,211,267,205,536
"129","G0013","G0013_09","decreasing",4069,2516,4444,3861,2791,1720,2637,2288
"130","G0013","G0013_10","decreasing",420,269,258,423,275,114,209,278
"131","G0014","G0014_01","inactive",1002,974,858,1146,998,1050,883,1135
"132","G0014","G0014_02","inactive",351,309,329,452,362,307,299,685
