"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",106,63,98,79,91,108,91,121
"2","G0001","G0001_02","inactive",30,41,19,20,19,47,36,27
"3","G0001","G0001_03","inactive",35,49,41,36,26,66,25,15
"4","G0001","G0001_04","inactive",32,14,46,27,25,33,49,38
"5","G0001","G0001_05","inactive",56,49,74,44,84,56,79,60
"6","G0001","G0001_06","inactive",17,56,69,29,28,60,68,49
"7","G0001","G0001_07","inactive",20,7,19,21,14,6,19,32
"8","G0001","G0001_08","inactive",57,58,72,44,69,72,86,65
"9","G0001","G0001_09","inactive",80,59,126,78,82,86,107,80
"10","G0001","G0001_10","inactive",131,89,112,145,112,146,132,134
"11","G0002","G0002_01","inactive",55,32,22,16,52,52,35,33
"12","G0002","G0002_02","inactive",62,32,63,84,95,48,98,52
"13","G0002","G0002_03","inactive",28,60,41,30,34,66,49,46
"14","G0002","G0002_04","inactive",41,60,42,52,29,69,51,70
"15","G0002","G0002_05","inactive",43,42,120,38,88,81,103,68
"16","G0002","G0002_06","inactive",80,41,78,71,120,76,54,67
"17","G0002","G0002_07","inactive",35,27,62,36,30,18,52,74
"18","G0002","G0002_08","inactive",60,57,74,66,79,62,85,52
"19","G0002","G0002_09","inactive",0,0,3,8,0,0,10,2
"20","G0002","G0002_10","inactive",46,87,51,59,51,162,57,71
"21","G0003","G0003_01","inactive",43,55,61,32,36,61,87,54
"22","G0003","G0003_02","inactive",59,41,58,39,69,39,66,44
"23","G0003","G0003_03","inactive",37,67,81,52,89,106,97,53
"24","G0003","G0003_04","inactive",199,167,327,249,244,278,300,299
"25","G0003","G0003_05","inactive",8,20,3,9,24,21,2,16
"26","G0003","G0003_06","inactive",106,89,84,75,129,157,142,73
"27","G0003","G0003_07","inactive",72,129,177,81,86,157,120,110
"28","G0003","G0003_08","inactive",33,33,22,34,39,78,24,35
"29","G0003","G0003_09","inactive",28,42,38,41,24,44,49,37
"30","G0003","G0003_10","inactive",12,14,16,22,24,25,6,22
"31","G0004","G0004_01","inactive",157,172,216,194,224,252,241,252
"32","G0004","G0004_02","inactive",7,9,17,9,9,10,20,9
"33","G0004","G0004_03","inactive",37,34,35,78,30,46,41,85
"34","G0004","G0004_04","inactive",23,34,57,39,35,49,24,32
"35","G0004","G0004_05","inactive",19,20,38,17,27,40,33,25
"36","G0004","G0004_06","inactive",6,0,20,15,10,5,33,15
"37","G0004","G0004_07","inactive",12,17,34,9,21,10,27,6
"38","G0004","G0004_08","inactive",53,41,6,27,55,32,21,51
"39","G0004","G0004_09","inactive",52,90,68,73,58,88,73,75
"40","G0004","G0004_10","inactive",70,35,65,71,62,35,78,71
"41","G0005","G0005_01","negcontrol",47,54,62,64,76,80,88,64
"42","G0005","G0005_02","negcontrol",19,2,45,15,12,7,45,21
"43","G0005","G0005_03","negcontrol",60,82,63,88,110,80,112,86
"44","G0005","G0005_04","negcontrol",48,13,32,11,58,34,35,24
"45","G0005","G0005_05","negcontrol",126,194,176,174,168,219,213,186
"46","G0005","G0005_06","negcontrol",23,5,41,27,8,12,73,30
"47","G0005","G0005_07","negcontrol",141,80,111,125,163,142,146,145
"48","G0005","G0005_08","negcontrol",57,65,99,101,73,88,89,97
"49","G0005","G0005_09","negcontrol",49,36,42,61,56,60,45,62
"50","G0005","G0005_10","negcontrol",36,59,85,52,22,57,87,73
"51","G0006","G0006_01","inactive",164,195,181,129,208,256,241,131
"52","G0006","G0006_02","inactive",45,15,21,25,31,19,38,34
"53","G0006","G0006_03","inactive",11,15,11,15,14,29,13,24
"54","G0006","G0006_04","inactive",37,13,53,16,43,27,43,19
"55","G0006","G0006_05","inactive",36,27,54,35,45,38,52,42
"56","G0006","G0006_06","inactive",15,50,82,67,19,106,101,65
"57","G0006","G0006_07","inactive",47,17,48,58,51,38,69,52
"58","G0006","G0006_08","inactive",184,188,221,199,170,212,239,265
"59","G0006","G0006_09","inactive",22,20,58,33,43,15,68,29
"60","G0006","G0006_10","inactive",71,32,31,54,45,27,53,33
"61","G0007","G0007_01","inactive",23,51,96,61,42,95,91,82
"62","G0007","G0007_02","inactive",121,66,73,108,178,117,133,152
"63","G0007","G0007_03","inactive",45,31,41,31,41,57,63,44
"64","G0007","G0007_04","inactive",31,39,14,22,25,70,24,38
"65","G0007","G0007_05","inactive",47,58,54,37,56,66,82,74
"66","G0007","G0007_06","inactive",14,43,46,50,21,35,74,57
"67","G0007","G0007_07","inactive",11,50,65,18,22,49,75,20
"68","G0007","G0007_08","inactive",17,24,26,54,40,62,43,36
"69","G0007","G0007_09","inactive",27,16,13,13,23,22,18,15
"70","G0007","G0007_10","inactive",22,29,43,23,37,28,44,21
"71","G0008","G0008_01","inactive",15,41,70,97,40,63,61,86
"72","G0008","G0008_02","inactive",151,157,186,151,225,249,131,135
"73","G0008","G0008_03","inactive",78,33,98,98,97,57,139,95
"74","G0008","G0008_04","inactive",16,9,34,26,12,8,17,21
"75","G0008","G0008_05","inactive",83,64,103,82,88,100,127,76
"76","G0008","G0008_06","inactive",38,61,81,54,71,61,88,57
"77","G0008","G0008_07","inactive",152,197,207,190,225,294,265,259
"78","G0008","G0008_08","inactive",44,22,42,42,48,58,44,57
"79","G0008","G0008_09","inactive",59,36,66,66,63,40,86,79
