"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",56,74,60,74,44,124,60,74
"2","G0001","G0001_02","inactive",34,39,20,32,22,63,23,34
"3","G0001","G0001_03","inactive",27,18,52,35,19,33,46,27
"4","G0001","G0001_04","inactive",81,51,73,54,62,82,99,54
"5","G0001","G0001_05","inactive",102,56,77,65,79,81,82,83
"6","G0001","G0001_06","inactive",80,93,79,45,57,148,82,48
"7","G0001","G0001_07","inactive",17,7,18,16,13,20,30,24
"8","G0001","G0001_08","inactive",137,115,84,94,93,165,99,102
"9","G0001","G0001_09","inactive",23,23,19,3,18,22,20,4
"10","G0001","G0001_10","inactive",88,101,115,97,77,166,119,100
"11","G0002","G0002_01","inactive",227,162,207,179,161,259,235,164
"12","G0002","G0002_02","inactive",19,30,42,24,18,54,41,26
"13","G0002","G0002_03","inactive",43,25,45,27,41,39,45,33
"14","G0002","G0002_04","inactive",68,32,57,41,59,65,67,54
"15","G0002","G0002_05","inactive",7,8,22,13,4,11,20,13
"16","G0002","G0002_06","inactive",27,15,18,24,28,33,27,17
"17","G0002","G0002_07","inactive",18,27,17,26,11,37,30,18
"18","G0002","G0002_08","inactive",184,153,213,139,133,310,198,147
"19","G0002","G0002_09","inactive",14,4,10,10,15,13,19,16
"20","G0002","G0002_10","inactive",56,38,88,80,51,54,87,68
"21","G0003","G0003_01","inactive",18,5,15,3,15,9,24,1
"22","G0003","G0003_02","inactive",122,91,94,56,124,137,130,77
"23","G0003","G0003_03","inactive",39,36,70,63,35,97,79,54
"24","G0003","G0003_04","inactive",41,17,44,19,30,39,54,20
"25","G0003","G0003_05","inactive",19,11,27,17,15,22,39,19
"26","G0003","G0003_06","inactive",7,19,17,13,3,18,16,13
"27","G0003","G0003_07","inactive",43,22,29,43,42,46,56,42
"28","G0003","G0003_08","inactive",90,73,99,76,94,159,110,89
"29","G0003","G0003_09","inactive",165,95,117,142,150,135,136,129
"30","G0003","G0003_10","inactive",55,32,35,34,26,44,49,29
"31","G0004","G0004_01","inactive",41,45,31,30,24,63,23,36
"32","G0004","G0004_02","inactive",69,29,38,33,51,50,86,47
"33","G0004","G0004_03","inactive",231,181,178,157,173,271,191,165
"34","G0004","G0004_04","inactive",11,4,22,17,3,32,21,20
"35","G0004","G0004_05","inactive",54,24,33,33,77,49,31,37
"36","G0004","G0004_06","inactive",37,19,10,41,16,41,16,43
"37","G0004","G0004_07","inactive",43,25,50,23,32,70,64,39
"38","G0004","G0004_08","inactive",100,76,109,119,101,103,135,109
"39","G0004","G0004_09","inactive",94,76,67,47,58,135,90,64
"40","G0004","G0004_10","inactive",84,65,65,38,74,96,88,56
"41","G0005","G0005_01","inactive",45,29,70,39,34,58,48,40
"42","G0005","G0005_02","inactive",16,4,9,15,18,13,17,8
"43","G0005","G0005_03","inactive",69,50,73,62,62,80,80,58
"44","G0005","G0005_04","inactive",94,53,66,36,62,82,68,48
"45","G0005","G0005_05","inactive",34,42,23,41,40,57,41,31
"46","G0005","G0005_06","inactive",30,16,41,27,31,22,32,25
"47","G0005","G0005_07","inactive",15,16,18,30,9,27,8,25
"48","G0005","G0005_08","inactive",11,3,10,10,7,2,8,12
