"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","negcontrol",725,973,840,568,938,1240,940,541
"2","G0001","G0001_02","negcontrol",564,406,674,525,745,479,795,518
"3","G0001","G0001_03","negcontrol",622,583,774,760,899,605,839,725
"4","G0001","G0001_04","negcontrol",571,305,358,233,479,349,333,253
"5","G0001","G0001_05","negcontrol",1005,617,450,628,1216,715,432,808
"6","G0001","G0001_06","negcontrol",446,629,230,316,532,781,341,242
"7","G0001","G0001_07","negcontrol",1917,2521,2572,2105,2138,3028,2705,2147
"8","G0001","G0001_08","negcontrol",584,489,784,572,687,527,936,596
"9","G0001","G0001_09","negcontrol",562,625,846,486,799,619,999,487
"10","G0001","G0001_10","negcontrol",327,238,473,529,356,338,399,533
"11","G0002","G0002_01","negcontrol",623,869,1013,666,811,1057,1004,636
"12","G0002","G0002_02","negcontrol",776,1145,367,655,885,1403,489,686
"13","G0002","G0002_03","negcontrol",431,146,533,439,619,384,530,403
"14","G0002","G0002_04","negcontrol",2249,2266,1986,1881,2748,2609,2031,1991
"15","G0002","G0002_05","negcontrol",1237,1664,1313,1393,1512,1961,1350,1633
"16","G0002","G0002_06","negcontrol",846,590,736,1054,1031,736,686,1315
"17","G0002","G0002_07","negcontrol",620,916,790,608,848,1097,782,746
"18","G0002","G0002_08","negcontrol",540,392,410,573,616,357,493,622
"19","G0002","G0002_09","negcontrol",606,933,741,532,719,1072,552,433
"20","G0002","G0002_10","negcontrol",618,520,947,996,800,640,1018,1160
"21","G0003","G0003_01","inactive",2468,1927,2247,2042,3077,2066,2400,2187
"22","G0003","G0003_02","inactive",638,245,619,548,700,287,635,565
"23","G0003","G0003_03","inactive",1060,1097,783,1068,1395,1155,828,1229
"24","G0003","G0003_04","inactive",92,319,137,281,200,315,126,251
"25","G0003","G0003_05","inactive",549,372,455,556,573,434,493,689
"26","G0003","G0003_06","inactive",1284,1160,1727,1427,1563,1367,1778,1531
"27","G0003","G0003_07","inactive",1061,625,674,666,1086,870,740,635
"28","G0003","G0003_08","inactive",209,44,129,243,147,53,132,263
"29","G0003","G0003_09","inactive",2122,2218,2441,2621,2766,2473,2726,2687
"30","G0003","G0003_10","inactive",537,457,171,344,624,563,172,280
"31","G0004","G0004_01","inactive",34,36,116,113,42,29,142,123
"32","G0004","G0004_02","inactive",1949,2707,1756,2052,2272,2879,2014,2338
"33","G0004","G0004_03","inactive",846,574,502,798,931,723,476,875
"34","G0004","G0004_04","inactive",154,523,510,451,197,694,502,482
"35","G0004","G0004_05","inactive",1042,547,810,1142,1112,620,975,1485
"36","G0004","G0004_06","inactive",630,1056,977,899,672,1008,970,934
"37","G0004","G0004_07","inactive",140,128,38,54,227,111,40,46
"38","G0004","G0004_08","inactive",109,127,297,107,136,111,314,157
"39","G0004","G0004_09","inactive",1418,1711,1569,1467,1646,1973,1637,1612
"40","G0004","G0004_10","inactive",704,247,610,1027,687,307,680,1015
"41","G0005","G0005_01","inactive",687,916,769,1167,1058,1112,852,1160
"42","G0005","G0005_02","inactive",1346,1550,1206,918,1669,1799,1200,1072
"43","G0005","G0005_03","inactive",485,267,658,228,493,304,615,278
"44","G0005","G0005_04","inactive",873,911,896,604,992,1202,993,651
"45","G0005","G0005_05","inactive",1008,679,1030,882,1080,864,1101,825
"46","G0005","G0005_06","inactive",886,985,868,1219,956,1249,845,1227
"47","G0005","G0005_07","inactive",1375,1579,1521,1944,1608,1686,1575,2068
"48","G0005","G0005_08","inactive",886,710,901,997,1181,863,971,951
"49","G0005","G0005_09","inactive",1241,1718,1692,1034,1445,2002,1768,1115
"50","G0005","G0005_10","inactive",855,1056,1713,581,1037,1126,1833,700
"51","G0006","G0006_01","negcontrol",741,388,437,820,868,411,742,826
"52","G0006","G0006_02","negcontrol",1983,2104,2585,1929,2211,2383,2561,2168
"53","G0006","G0006_03","negcontrol",257,310,121,120,290,342,211,123
"54","G0006","G0006_04","negcontrol",400,430,352,231,531,671,352,259
"55","G0006","G0006_05","negcontrol",2073,2132,2119,2089,2305,2951,2141,2312
"56","G0006","G0006_06","negcontrol",555,777,591,809,759,900,669,788
"57","G0006","G0006_07","negcontrol",875,822,868,879,1210,952,894,866
"58","G0006","G0006_08","negcontrol",36,80,120,41,29,109,136,56
"59","G0006","G0006_09","negcontrol",725,548,826,466,919,751,812,420
"60","G0006","G0006_10","negcontrol",1534,1746,1456,1521,1882,1833,1671,1752
"61","G0007","G0007_01","inactive",1134,895,883,1639,1146,1023,813,1712
"62","G0007","G0007_02","inactive",957,1236,1156,1015,1324,1437,1368,1132
"63","G0007","G0007_03","inactive",472,852,650,799,583,856,609,771
"64","G0007","G0007_04","inactive",701,1005,823,456,817,1119,753,594
"65","G0007","G0007_05","inactive",384,453,570,207,368,442,522,178
"66","G0007","G0007_06","inactive",183,508,170,288,216,593,137,361
"67","G0007","G0007_07","inactive",459,826,580,607,680,865,584,643
"68","G0007","G0007_08","inactive",459,308,275,203,476,402,234,199
"69","G0007","G0007_09","inactive",446,558,735,760,658,709,747,743
"70","G0007","G0007_10","inactive",374,584,295,673,410,715,271,648
"71","G0008","G0008_01","inactive",674,903,700,993,781,927,797,1028
"72","G0008","G0008_02","inactive",458,457,407,560,618,465,534,631
"73","G0008","G0008_03","inactive",700,686,476,648,767,820,519,685
"74","G0008","G0008_04","inactive",702,857,805,1444,919,1114,952,1355
"75","G0008","G0008_05","inactive",852,1113,1031,1348,750,1361,807,1564
"76","G0008","G0008_06","inactive",486,461,322,280,596,629,353,267
