"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",9,5,1,2,7,10,11,6
"2","G0001","G0001_02","inactive",8,12,5,16,14,15,5,8
"3","G0001","G0001_03","inactive",4,8,1,7,10,1,6,11
"4","G0001","G0001_04","inactive",14,11,7,6,7,6,17,8
"5","G0001","G0001_05","inactive",59,44,26,41,59,54,56,31
"6","G0001","G0001_06","inactive",55,54,38,56,51,61,75,67
"7","G0001","G0001_07","inactive",1,2,4,2,1,6,2,6
"8","G0001","G0001_08","inactive",41,30,34,29,35,29,41,36
"9","G0001","G0001_09","inactive",12,30,20,23,17,24,20,26
"10","G0001","G0001_10","inactive",2,1,1,4,9,6,7,8
"11","G0002","G0002_01","inactive",15,4,5,1,11,5,11,5
"12","G0002","G0002_02","inactive",62,26,23,17,31,41,33,18
"13","G0002","G0002_03","inactive",53,72,34,30,81,98,75,43
"14","G0002","G0002_04","inactive",15,9,10,9,26,16,15,13
"15","G0002","G0002_05","inactive",9,5,17,7,10,9,12,7
"16","G0002","G0002_06","inactive",12,6,9,6,13,6,15,5
"17","G0002","G0002_07","inactive",13,26,16,17,21,26,27,18
"18","G0002","G0002_08","inactive",7,18,6,9,15,15,12,3
"19","G0002","G0002_09","inactive",5,3,6,2,1,7,6,9
"20","G0002","G0002_10","inactive",10,5,2,14,12,7,5,12
"21","G0003","G0003_01","inactive",0,2,3,0,9,2,1,4
"22","G0003","G0003_02","inactive",17,15,15,6,19,9,20,2
"23","G0003","G0003_03","inactive",2,5,0,7,6,10,0,7
"24","G0003","G0003_04","inactive",18,15,13,29,15,17,22,10
"25","G0003","G0003_05","inactive",14,12,12,22,15,10,12,17
"26","G0003","G0003_06","inactive",2,1,8,4,4,6,3,4
"27","G0003","G0003_07","inactive",10,15,3,20,16,20,11,23
"28","G0003","G0003_08","inactive",16,27,19,23,24,35,27,41
"29","G0003","G0003_09","inactive",2,5,8,14,8,10,24,7
"30","G0003","G0003_10","inactive",6,8,0,1,11,8,3,7
"31","G0004","G0004_01","inactive",30,27,13,19,36,21,24,29
"32","G0004","G0004_02","inactive",14,10,12,8,20,7,29,14
"33","G0004","G0004_03","inactive",7,10,11,9,8,14,33,14
"34","G0004","G0004_04","inactive",9,29,13,20,11,26,21,16
"35","G0004","G0004_05","inactive",41,21,25,28,29,44,47,36
"36","G0004","G0004_06","inactive",10,2,9,7,9,11,11,8
"37","G0004","G0004_07","inactive",20,32,15,7,26,28,39,26
"38","G0004","G0004_08","inactive",27,32,21,19,24,28,30,35
"39","G0004","G0004_09","inactive",25,21,22,13,24,34,33,20
"40","G0004","G0004_10","inactive",34,24,17,43,45,54,34,34
"41","G0005","G0005_01","inactive",4,1,1,8,6,8,7,13
"42","G0005","G0005_02","inactive",30,22,22,22,13,36,24,20
"43","G0005","G0005_03","inactive",10,6,2,5,4,8,8,2
"44","G0005","G0005_04","inactive",19,12,15,8,8,20,16,26
"45","G0005","G0005_05","inactive",7,7,7,13,5,9,10,12
"46","G0005","G0005_06","inactive",15,15,11,13,17,17,8,12
"47","G0005","G0005_07","inactive",18,15,11,19,26,18,19,24
"48","G0005","G0005_08","inactive",13,6,4,3,5,1,10,5
"49","G0005","G0005_09","inactive",17,14,8,7,15,4,7,10
"50","G0005","G0005_10","inactive",0,6,2,0,0,1,5,0
"51","G0006","G0006_01","increasing",6,0,0,0,402,420,548,285
"52","G0006","G0006_02","increasing",0,4,0,6,280,421,209,177
"53","G0006","G0006_03","increasing",0,0,0,0,29,162,24,21
"54","G0006","G0006_04","increasing",1,0,2,0,72,100,101,50
"55","G0006","G0006_05","increasing",0,6,0,0,198,222,160,151
"56","G0006","G0006_06","increasing",1,0,0,0,218,401,509,311
"57","G0006","G0006_07","increasing",0,0,0,0,295,203,229,295
"58","G0006","G0006_08","increasing",0,1,0,3,172,121,287,58
"59","G0006","G0006_09","increasing",1,0,0,1,341,452,192,217
"60","G0006","G0006_10","increasing",12,4,2,7,16,15,18,7
"61","G0007","G0007_01","inactive",23,26,22,25,34,28,32,37
"62","G0007","G0007_02","inactive",19,22,5,12,28,20,16,19
"63","G0007","G0007_03","inactive",3,12,10,2,8,10,5,7
"64","G0007","G0007_04","inactive",25,14,13,24,20,9,20,16
"65","G0007","G0007_05","inactive",7,4,0,0,1,1,5,0
"66","G0007","G0007_06","inactive",6,5,6,8,4,3,11,7
"67","G0007","G0007_07","inactive",4,4,4,2,2,5,6,3
"68","G0007","G0007_08","inactive",34,15,15,12,34,15,6,20
"69","G0007","G0007_09","inactive",0,1,4,3,0,6,5,2
"70","G0007","G0007_10","inactive",3,10,3,8,4,1,7,4
"71","G0008","G0008_01","inactive",10,22,8,17,17,23,20,12
"72","G0008","G0008_02","inactive",21,15,18,29,23,21,33,35
"73","G0008","G0008_03","inactive",30,33,24,51,39,55,42,68
"74","G0008","G0008_04","inactive",30,29,26,37,38,35,48,25
"75","G0008","G0008_05","inactive",9,12,2,8,14,10,6,2
"76","G0008","G0008_06","inactive",7,9,11,12,9,17,13,15
"77","G0008","G0008_07","inactive",13,4,7,3,7,19,14,9
"78","G0008","G0008_08","inactive",2,1,0,2,2,2,1,3
"79","G0008","G0008_09","inactive",33,27,6,36,43,37,22,28
"80","G0008","G0008_10","inactive",34,36,10,29,23,20,17,21
"81","G0009","G0009_01","decreasing",526,374,329,197,4,5,5,2
"82","G0009","G0009_02","decreasing",153,184,302,272,0,0,1,0
"83","G0009","G0009_03","decreasing",840,581,629,767,0,2,4,0
"84","G0009","G0009_04","decreasing",299,361,208,359,4,3,4,1
"85","G0009","G0009_05","decreasing",592,670,381,420,2,1,5,2
"86","G0009","G0009_06","decreasing",198,251,134,183,0,3,1,1
"87","G0009","G0009_07","decreasing",220,208,114,239,3,2,0,1
