"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",32,27,22,9,36,25,19,17
"2","G0001","G0001_02","inactive",3,17,15,18,5,14,13,12
"3","G0001","G0001_03","inactive",42,34,30,39,55,22,49,32
"4","G0001","G0001_04","inactive",11,26,23,18,21,19,23,29
"5","G0001","G0001_05","inactive",50,36,37,82,66,50,43,71
"6","G0001","G0001_06","inactive",55,35,57,57,58,33,52,70
"7","G0001","G0001_07","inactive",28,19,30,32,22,16,18,42
"8","G0001","G0001_08","inactive",13,3,27,22,24,4,27,45
"9","G0001","G0001_09","inactive",37,31,38,31,32,20,39,22
"10","G0001","G0001_10","inactive",9,26,17,22,17,29,10,24
"11","G0002","G0002_01","inactive",35,34,54,20,49,33,76,35
"12","G0002","G0002_02","inactive",20,26,14,29,13,24,37,39
"13","G0002","G0002_03","inactive",4,13,33,22,17,10,26,26
"14","G0002","G0002_04","inactive",5,6,13,9,2,5,18,10
"15","G0002","G0002_05","inactive",17,15,19,12,21,21,17,20
"16","G0002","G0002_06","inactive",8,32,33,9,13,18,30,6
"17","G0002","G0002_07","inactive",6,16,32,23,11,16,31,26
"18","G0002","G0002_08","inactive",12,8,16,19,8,11,32,28
"19","G0002","G0002_09","inactive",20,33,36,27,31,28,56,30
"20","G0002","G0002_10","inactive",38,40,38,13,45,32,31,29
"21","G0003","G0003_01","inactive",37,18,37,40,30,25,44,62
"22","G0003","G0003_02","inactive",57,28,54,36,49,30,47,53
"23","G0003","G0003_03","inactive",98,74,101,72,132,85,112,101
"24","G0003","G0003_04","inactive",26,16,6,10,23,22,8,15
"25","G0003","G0003_05","inactive",62,80,57,60,90,62,60,82
"26","G0003","G0003_06","inactive",33,63,49,66,45,60,48,100
"27","G0003","G0003_07","inactive",37,63,50,56,58,59,54,69
"28","G0003","G0003_08","inactive",56,70,72,74,64,81,60,90
"29","G0003","G0003_09","inactive",19,15,37,25,34,20,35,26
"30","G0003","G0003_10","inactive",39,84,73,78,33,63,53,96
"31","G0004","G0004_01","inactive",19,25,16,22,23,13,23,18
"32","G0004","G0004_02","inactive",29,37,39,35,34,34,46,58
"33","G0004","G0004_03","inactive",30,18,15,12,20,20,14,15
"34","G0004","G0004_04","inactive",19,34,38,35,30,24,36,29
"35","G0004","G0004_05","inactive",30,23,24,19,41,30,31,24
"36","G0004","G0004_06","inactive",56,51,58,53,58,49,70,71
"37","G0004","G0004_07","inactive",41,49,23,53,52,44,31,72
"38","G0004","G0004_08","inactive",45,51,62,50,54,62,53,75
"39","G0004","G0004_09","inactive",31,33,61,28,49,56,54,45
"40","G0004","G0004_10","inactive",9,13,14,11,8,8,12,14
"41","G0005","G0005_01","inactive",20,55,48,22,42,53,39,27
"42","G0005","G0005_02","inactive",2,12,7,7,5,7,8,20
"43","G0005","G0005_03","inactive",24,23,21,31,27,17,22,34
"44","G0005","G0005_04","inactive",35,34,19,25,51,22,11,40
"45","G0005","G0005_05","inactive",62,41,52,68,73,44,51,82
"46","G0005","G0005_06","inactive",15,10,24,11,14,21,29,9
"47","G0005","G0005_07","inactive",9,20,9,5,7,17,10,11
"48","G0005","G0005_08","inactive",90,77,76,120,129,87,87,109
"49","G0005","G0005_09","inactive",17,8,8,8,20,6,10,10
"50","G0005","G0005_10","inactive",42,28,57,64,73,20,60,50
"51","G0006","G0006_01","inactive",15,15,18,12,21,14,9,27
"52","G0006","G0006_02","inactive",42,41,23,30,40,35,30,57
"53","G0006","G0006_03","inactive",16,18,38,30,23,20,50,40
"54","G0006","G0006_04","inactive",64,39,26,49,47,49,40,38
"55","G0006","G0006_05","inactive",31,12,23,10,41,10,25,11
"56","G0006","G0006_06","inactive",29,26,41,39,39,29,45,22
"57","G0006","G0006_07","inactive",34,26,33,30,44,37,31,54
"58","G0006","G0006_08","inactive",14,17,14,13,17,20,13,20
"59","G0006","G0006_09","inactive",23,33,26,47,19,28,18,31
"60","G0006","G0006_10","inactive",67,58,45,35,71,54,49,29
"61","G0007","G0007_01","inactive",17,34,33,37,20,39,36,44
"62","G0007","G0007_02","inactive",73,62,48,63,80,56,33,66
"63","G0007","G0007_03","inactive",99,134,134,120,191,114,151,169
"64","G0007","G0007_04","inactive",126,113,110,90,132,132,134,146
"65","G0007","G0007_05","inactive",34,41,26,40,45,26,39,58
"66","G0007","G0007_06","inactive",11,4,7,3,12,4,7,2
"67","G0007","G0007_07","inactive",44,56,50,60,49,36,55,61
"68","G0007","G0007_08","inactive",117,97,122,145,150,105,111,189
"69","G0007","G0007_09","inactive",91,157,161,119,123,160,126,152
"70","G0007","G0007_10","inactive",45,42,22,54,63,59,33,55
"71","G0008","G0008_01","inactive",31,49,70,61,46,47,49,84
"72","G0008","G0008_02","inactive",66,87,94,86,59,87,103,120
"73","G0008","G0008_03","inactive",39,28,14,15,42,21,25,14
"74","G0008","G0008_04","inactive",35,31,36,19,47,53,41,48
"75","G0008","G0008_05","inactive",31,40,33,59,44,36,27,85
"76","G0008","G0008_06","inactive",37,38,34,45,41,38,51,69
"77","G0008","G0008_07","inactive",34,76,71,55,42,80,59,71
"78","G0008","G0008_08","inactive",23,26,33,38,49,20,43,50
"79","G0008","G0008_09","inactive",22,35,45,26,31,27,40,48
"80","G0008","G0008_10","inactive",13,18,33,25,17,26,18,31
"81","G0009","G0009_01","inactive",56,42,46,70,65,64,47,98
"82","G0009","G0009_02","inactive",20,28,33,57,28,39,42,63
"83","G0009","G0009_03","inactive",6,16,13,21,16,9,15,15
"84","G0009","G0009_04","inactive",17,76,63,40,33,74,70,58
"85","G0009","G0009_05","inactive",22,17,32,21,27,15,36,39
"86","G0009","G0009_06","inactive",46,44,36,59,65,47,36,81
"87","G0009","G0009_07","inactive",163,155,143,121,191,146,161,201
"88","G0009","G0009_08","inactive",16,36,32,19,24,23,32,21
"89","G0009","G0009_09","inactive",18,43,46,34,34,31,43,64
"90","G0009","G0009_10","inactive",21,46,37,9,30,40,27,6
"91","G0010","G0010_01","inactive",9,11,12,5,13,14,24,17
"92","G0010","G0010_02","inactive",47,54,80,42,51,64,90,67
"93","G0010","G0010_03","inactive",201,217,201,208,233,208,225,275
"94","G0010","G0010_04","inactive",57,54,41,49,70,44,43,83
"95","G0010","G0010_05","inactive",32,31,58,29,43,25,48,38
"96","G0010","G0010_06","inactive",19,12,23,13,23,10,16,10
"97","G0010","G0010_07","inactive",232,178,196,170,262,154,222,199
"98","G0010","G0010_08","inactive",0,19,22,17,0,14,12,21
"99","G0010","G0010_09","inactive",25,23,36,30,34,28,35,31
"100","G0010","G0010_10","inactive",19,32,18,13,17,38,17,21
"101","G0011","G0011_01","inactive",0,8,6,5,1,14,14,6
"102","G0011","G0011_02","inactive",89,94,70,87,98,77,77,112
"103","G0011","G0011_03","inactive",47,49,52,58,55,49,60,69
"104","G0011","G0011_04","inactive",18,13,22,23,28,19,20,41
"105","G0011","G0011_05","inactive",10,11,9,3,8,18,10,5
"106","G0011","G0011_06","inactive",135,158,164,132,211,139,140,174
"107","G0011","G0011_07","inactive",21,7,13,23,20,7,13,38
"108","G0011","G0011_08","inactive",79,74,105,59,86,53,100,79
"109","G0011","G0011_09","inactive",8,44,17,20,6,39,12,42
"110","G0011","G0011_10","inactive",37,22,34,29,47,27,29,54
"111","G0012","G0012_01","inactive",33,31,38,37,27,25,24,55
"112","G0012","G0012_02","inactive",39,36,60,42,65,16,62,52
"113","G0012","G0012_03","inactive",75,113,106,110,102,104,133,109
"114","G0012","G0012_04","inactive",11,24,55,52,20,16,48,59
"115","G0012","G0012_05","inactive",93,71,95,65,109,75,75,98
"116","G0012","G0012_06","inactive",8,19,34,38,11,21,40,41
"117","G0012","G0012_07","inactive",86,117,59,98,91,101,75,130
"118","G0012","G0012_08","inactive",36,41,60,58,49,35,44,57
"119","G0012","G0012_09","inactive",32,53,54,43,46,43,54,62
"120","G0012","G0012_10","inactive",60,98,84,104,84,99,75,138
"121","G0013","G0013_01","decreasing",16,26,52,45,12,8,13,18
"122","G0013","G0013_02","decreasing",223,346,286,306,74,93,82,99
"123","G0013","G0013_03","decreasing",70,70,78,71,96,53,70,75
"124","G0013","G0013_04","decreasing",5,15,16,34,6,5,8,5
"125","G0013","G0013_05","decreasing",39,22,36,28,9,6,10,6
"126","G0013","G0013_06","decreasing",55,78,88,118,23,21,16,48
"127","G0013","G0013_07","decreasing",106,107,72,91,28,16,26,58
"128","G0013","G0013_08","decreasing",48,25,46,23,17,14,15,11
"129","G0013","G0013_09","decreasing",38,55,51,55,6,24,22,18
"130","G0013","G0013_10","decreasing",56,29,40,21,15,3,6,9
"131","G0014","G0014_01","inactive",38,54,43,69,51,38,46,69
"132","G0014","G0014_02","inactive",42,40,47,54,41,30,48,49
"133","G0014","G0014_03","inactive",66,43,75,60,104,71,53,105
"134","G0014","G0014_04","inactive",24,20,26,13,24,11,20,45
"135","G0014","G0014_05","inactive",64,61,44,46,65,39,55,48
"136","G0014","G0014_06","inactive",35,38,39,20,40,38,28,42
"137","G0014","G0014_07","inactive",25,30,24,19,35,29,15,35
"138","G0014","G0014_08","inactive",156,175,256,166,247,176,211,190
"139","G0014","G0014_09","inactive",14,40,46,24,21,35,44,16
"140","G0014","G0014_10","inactive",90,72,45,44,131,61,50,67
"141","G0015","G0015_01","inactive",90,91,90,75,107,53,84,127
"142","G0015","G0015_02","inactive",50,18,63,57,63,25,72,75
"143","G0015","G0015_03","inactive",27,55,30,30,45,34,39,40
"144","G0015","G0015_04","inactive",19,18,18,7,23,9,24,19
"145","G0015","G0015_05","inactive",34,43,37,19,42,53,37,38
"146","G0015","G0015_06","inactive",52,40,64,38,51,31,63,41
"147","G0015","G0015_07","inactive",85,136,105,118,108,86,118,166
"148","G0015","G0015_08","inactive",18,15,15,17,29,20,9,23
"149","G0015","G0015_09","inactive",47,56,59,100,62,45,56,112
"150","G0015","G0015_10","inactive",105,116,146,147,117,108,132,146
"151","G0016","G0016_01","inactive",86,98,119,106,90,69,117,146
"152","G0016","G0016_02","inactive",25,38,24,47,25,41,21,65
"153","G0016","G0016_03","inactive",34,26,33,41,49,28,37,49
"154","G0016","G0016_04","inactive",41,18,34,30,49,26,49,30
"155","G0016","G0016_05","inactive",27,33,49,45,56,36,53,61
"156","G0016","G0016_06","inactive",39,41,31,46,38,36,41,69
"157","G0016","G0016_07","inactive",18,19,7,28,28,16,7,25
"158","G0016","G0016_08","inactive",24,53,29,39,41,39,29,57
"159","G0016","G0016_09","inactive",28,19,42,42,39,12,29,57
"160","G0016","G0016_10","inactive",11,12,0,4,17,17,0,11
"161","G0017","G0017_01","inactive",4,10,21,25,7,9,24,31
"162","G0017","G0017_02","inactive",3,29,47,24,7,19,35,24
"163","G0017","G0017_03","inactive",79,95,130,97,124,102,107,143
"164","G0017","G0017_04","inactive",2,9,5,1,7,10,11,7
"165","G0017","G0017_05","inactive",47,28,67,49,57,24,67,83
"166","G0017","G0017_06","inactive",114,142,126,167,173,165,129,203
"167","G0017","G0017_07","inactive",6,16,11,4,10,15,4,5
"168","G0017","G0017_08","inactive",22,7,23,14,31,18,23,18
"169","G0017","G0017_09","inactive",20,53,36,44,33,41,41,53
"170","G0017","G0017_10","inactive",25,31,17,19,32,22,17,37
"171","G0018","G0018_01","inactive",13,14,7,21,23,25,6,21
"172","G0018","G0018_02","inactive",26,62,46,37,52,46,40,56
"173","G0018","G0018_03","inactive",44,18,39,32,46,21,42,25
"174","G0018","G0018_04","inactive",58,70,76,51,77,70,91,59
"175","G0018","G0018_05","inactive",34,56,52,39,52,43,58,55
"176","G0018","G0018_06","inactive",87,110,121,118,86,90,107,158
"177","G0018","G0018_07","inactive",21,35,37,25,18,21,39,35
"178","G0018","G0018_08","inactive",7,23,44,15,6,24,25,10
"179","G0018","G0018_09","inactive",8,17,17,7,8,16,10,12
"180","G0018","G0018_10","inactive",37,17,22,18,35,27,23,34
"181","G0019","G0019_01","inactive",5,3,12,1,13,7,5,5
"182","G0019","G0019_02","inactive",14,15,7,0,16,15,12,0
"183","G0019","G0019_03","inactive",11,13,21,27,13,19,7,21
"184","G0019","G0019_04","inactive",18,38,23,16,25,33,25,27
"185","G0019","G0019_05","inactive",40,40,48,36,49,30,61,51
"186","G0019","G0019_06","inactive",36,57,62,28,47,72,63,59
"187","G0019","G0019_07","inactive",27,33,33,28,35,39,27,33
"188","G0019","G0019_08","inactive",45,47,34,53,48,61,34,73
"189","G0019","G0019_09","inactive",12,19,10,9,30,13,22,15
"190","G0019","G0019_10","inactive",71,25,58,64,78,27,54,91
"191","G0020","G0020_01","inactive",9,13,24,15,13,12,25,19
"192","G0020","G0020_02","inactive",27,36,31,46,34,28,27,85
"193","G0020","G0020_03","inactive",121,192,158,126,163,189,155,196
"194","G0020","G0020_04","inactive",26,27,31,22,31,20,19,25
