"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",1,13,5,7,9,10,7,8
"2","G0001","G0001_02","inactive",1,6,14,8,11,4,11,17
"3","G0001","G0001_03","inactive",3,14,14,25,18,10,15,14
"4","G0001","G0001_04","inactive",3,0,2,2,1,2,7,2
"5","G0001","G0001_05","inactive",4,23,10,19,11,17,15,21
"6","G0001","G0001_06","inactive",2,10,11,19,3,9,13,15
"7","G0001","G0001_07","inactive",1,2,4,6,7,5,5,4
"8","G0001","G0001_08","inactive",2,7,8,15,6,12,15,16
"9","G0001","G0001_09","inactive",5,3,12,3,7,2,9,2
"10","G0001","G0001_10","inactive",1,0,1,2,2,0,0,2
"11","G0002","G0002_01","inactive",7,32,36,35,13,22,30,30
"12","G0002","G0002_02","inactive",0,3,6,3,0,3,14,6
"13","G0002","G0002_03","inactive",1,10,9,4,6,5,11,8
"14","G0002","G0002_04","inactive",0,3,8,1,2,4,5,5
"15","G0002","G0002_05","inactive",3,5,2,0,1,2,3,4
"16","G0002","G0002_06","inactive",1,1,3,10,5,0,4,7
"17","G0002","G0002_07","inactive",2,14,7,18,4,12,7,16
"18","G0002","G0002_08","inactive",1,14,15,12,6,11,14,13
"19","G0002","G0002_09","inactive",1,8,5,14,3,3,6,13
"20","G0002","G0002_10","inactive",2,3,5,4,7,7,3,8
"21","G0003","G0003_01","increasing",4,18,9,16,14,23,20,28
"22","G0003","G0003_02","increasing",3,27,28,35,23,35,21,32
"23","G0003","G0003_03","increasing",1,4,2,3,4,5,4,2
"24","G0003","G0003_04","increasing",2,6,5,2,6,6,7,6
"25","G0003","G0003_05","increasing",0,8,18,5,9,5,22,25
"26","G0003","G0003_06","increasing",2,5,6,6,2,2,3,7
"27","G0003","G0003_07","increasing",4,8,16,4,9,23,16,17
"28","G0003","G0003_08","increasing",5,14,10,19,20,21,12,13
"29","G0003","G0003_09","increasing",0,3,2,1,1,1,5,2
"30","G0003","G0003_10","increasing",0,10,5,5,6,5,3,5
"31","G0004","G0004_01","inactive",0,1,2,0,1,1,3,0
"32","G0004","G0004_02","inactive",0,1,0,2,1,0,0,4
"33","G0004","G0004_03","inactive",1,4,9,4,12,4,12,6
"34","G0004","G0004_04","inactive",2,8,4,8,21,10,11,16
"35","G0004","G0004_05","inactive",0,3,0,3,0,2,3,5
"36","G0004","G0004_06","inactive",0,7,12,10,4,9,21,13
"37","G0004","G0004_07","inactive",2,14,11,11,5,14,9,11
"38","G0004","G0004_08","inactive",1,4,7,13,6,9,9,10
"39","G0004","G0004_09","inactive",7,12,11,14,24,12,16,17
"40","G0004","G0004_10","inactive",2,18,21,25,13,16,20,22
"41","G0005","G0005_01","inactive",1,3,8,5,6,5,8,12
"42","G0005","G0005_02","inactive",0,4,11,1,1,5,12,8
"43","G0005","G0005_03","inactive",14,20,26,36,12,16,41,29
"44","G0005","G0005_04","inactive",1,9,8,2,3,5,9,7
"45","G0005","G0005_05","inactive",0,2,2,5,4,2,2,3
"46","G0005","G0005_06","inactive",2,5,1,5,4,2,1,7
"47","G0005","G0005_07","inactive",0,0,4,1,3,3,6,2
"48","G0005","G0005_08","inactive",6,11,10,14,5,3,26,13
"49","G0005","G0005_09","inactive",2,4,2,2,2,3,2,4
"50","G0005","G0005_10","inactive",2,10,4,5,3,4,5,7
"51","G0006","G0006_01","inactive",4,10,15,16,7,16,13,13
"52","G0006","G0006_02","inactive",3,16,15,12,12,12,16,13
"53","G0006","G0006_03","inactive",4,15,12,2,6,9,14,10
"54","G0006","G0006_04","inactive",1,10,4,13,6,9,10,12
"55","G0006","G0006_05","inactive",0,5,8,3,3,2,7,3
"56","G0006","G0006_06","inactive",3,2,4,4,6,2,4,9
"57","G0006","G0006_07","inactive",0,9,3,4,3,3,7,7
"58","G0006","G0006_08","inactive",0,13,11,11,10,10,15,17
"59","G0006","G0006_09","inactive",10,15,15,7,8,14,16,4
"60","G0006","G0006_10","inactive",1,16,15,15,10,16,26,14
"61","G0007","G0007_01","inactive",10,47,47,58,41,46,45,64
"62","G0007","G0007_02","inactive",0,23,22,9,11,11,26,21
"63","G0007","G0007_03","inactive",7,9,16,25,13,13,18,33
"64","G0007","G0007_04","inactive",0,5,2,1,0,4,0,5
"65","G0007","G0007_05","inactive",0,5,9,14,10,6,8,8
